sample_index,sent_monotonic_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,dq_meas_1,dq_meas_2,dq_meas_3,dq_meas_4,dq_meas_5,dq_meas_6,tau_meas_1,tau_meas_2,tau_meas_3,tau_meas_4,tau_meas_5,tau_meas_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,fault_flags
10,332446.603819601,0.261481,0.630833,0.450045,-0.186649,0.266261,0.234,-1.3006000000000018,-0.1619499999999996,-0.9101499999999985,0.9320000000000008,-1.184500000000002,0.2187499999999995,0.2775230407714844,0.6372547149658203,0.4545278549194336,-0.19550609588623047,0.2630271911621094,0.22831344604492188,-1.164834976196289,-0.1362628936767578,-0.7780227661132812,1.5714302062988281,-1.5714302062988281,0.14285659790039062,-3.2020508575439446,-1.1056402587890624,4.379487152099609,1.2468392333984375,0.20687435913085936,0.06523101806640624,0.016042040771484356,0.006421714965820335,0.004482854919433621,-0.00885709588623046,-0.0032338088378906504,-0.0056865539550781385,
11,332446.613820179,0.247712,0.629119,0.44041,-0.176782,0.253721,0.236316,-1.4437000000000004,-0.17975000000000074,-1.0102999999999973,1.0346000000000009,-1.3148000000000006,0.24279999999999996,0.2649345397949219,0.6357288360595703,0.4480428695678711,-0.18368053436279297,0.2512016296386719,0.22983932495117188,-1.6043949127197266,-0.17142868041992188,-0.7956047058105469,1.7252731323242188,-1.6593399047851562,0.20878982543945312,-2.168206634521484,-1.2205139160156249,3.891281585693359,1.1722901916503905,0.23296676635742186,0.0801405029296875,0.017222539794921887,0.006609836059570329,0.00763286956787107,-0.006898534362792974,-0.0025193703613280993,-0.006476675048828123,
12,332446.623857393,0.232607,0.627238,0.429839,-0.165957,0.239965,0.238856,-1.5662999999999996,-0.19504999999999661,-1.0961500000000013,1.1224499999999997,-1.4263999999999986,0.26339999999999975,0.2504386901855469,0.6338214874267578,0.4404134750366211,-0.17109203338623047,0.23937606811523438,0.23136520385742188,-1.75384521484375,-0.1978015899658203,-0.7780227661132812,1.7912101745605469,-1.8351631164550781,0.20878982543945312,-2.6564084625244138,-1.3641022491455077,3.891281585693359,1.1051958923339844,0.19569224548339842,0.09132342529296875,0.017831690185546867,0.00658348742675785,0.010574475036621067,-0.005135033386230475,-0.0005889318847656366,-0.007490796142578138,
13,332446.633855958,0.216386,0.625218,0.418487,-0.154333,0.225193,0.241584,-1.6669000000000003,-0.2076499999999981,-1.166600000000001,1.1944999999999997,-1.51805,0.28035000000000004,0.23785018920898438,0.6315326690673828,0.4331655502319336,-0.16155529022216797,0.22907638549804688,0.23289108276367188,-1.8505496978759766,-0.2945060729980469,-0.9098892211914062,1.7252731323242188,-1.879119873046875,0.2967033386230469,-2.0533329772949216,-0.6748715209960936,3.3169245147705073,1.0977403411865234,0.19569224548339842,0.09877816772460937,0.02146418920898438,0.006314669067382761,0.014678550231933596,-0.007222290222167971,0.0038833854980468707,-0.008692917236328118,
14,332446.643854911,0.19926899999999997,0.623085,0.406507,-0.14206699999999997,0.20960399999999998,0.244463,-1.74555,-0.21760000000000113,-1.2218000000000009,1.2508000000000006,-1.589700000000001,0.2935000000000007,0.22068405151367188,0.6284809112548828,0.4236288070678711,-0.14858436584472656,0.21610546112060547,0.23517990112304688,-1.5164833068847656,-0.28571510314941406,-1.208791732788086,1.9011001586914062,-1.8571434020996094,0.3186798095703125,-2.2256397247314452,-0.8184598541259764,3.5466680908203116,1.0753761138916016,0.13978005981445313,0.09505079650878906,0.0214150515136719,0.0053959112548828125,0.017121807067871087,-0.006517365844726591,0.006501461120605484,-0.009283098876953139,
15,332446.653857914,0.181475,0.620866,0.394051,-0.129317,0.193399,0.247454,-1.8018500000000006,-0.22479999999999722,-1.2614000000000014,1.2911,-1.6409500000000008,0.30285000000000034,0.20199108123779297,0.6254291534423828,0.4133291244506836,-0.13523292541503906,0.20237255096435547,0.23670578002929688,-1.8241748809814453,-0.34725189208984375,-0.9010982513427734,1.9450531005859375,-1.9890098571777344,0.20878982543945312,-1.909744644165039,0.01435920715332031,2.9723072814941403,1.0194639282226563,0.10996028137207031,0.11368765258789063,0.02051608123779297,0.0045631534423827835,0.01927812445068361,-0.005915925415039075,0.008973550964355481,-0.010748219970703132,
16,332446.663854263,0.163232,0.618589,0.381279,-0.116245,0.176785,0.25052,-1.8338499999999993,-0.22885000000000266,-1.283899999999999,1.3140499999999993,-1.6700999999999993,0.3082499999999988,0.18253612518310547,0.6223773956298828,0.4011211395263672,-0.12226295471191406,0.18940258026123047,0.24013900756835938,-1.6747245788574219,-0.3032970428466797,-1.164834976196289,1.8571434020996094,-1.9230766296386719,0.3626365661621094,-2.4553833007812496,-0.7610267639160155,3.7189748382568357,1.0231912994384766,0.04286598205566406,0.10623291015625,0.01930412518310548,0.003788395629882757,0.01984213952636721,-0.006017954711914061,0.012617580261230471,-0.010380992431640645,
17,332446.673820042,0.144798,0.616289,0.368373,-0.103036,0.159997,0.253619,-1.8396999999999997,-0.2295000000000047,-1.2879,1.31825,-1.6754500000000005,0.3092499999999998,0.16155529022216797,0.6185626983642578,0.3889141082763672,-0.11005592346191406,0.17566967010498047,0.24319076538085938,-2.3780221939086914,-0.33846092224121094,-1.1032962799072266,1.7692298889160156,-2.0109901428222656,0.4945068359375,-0.646153106689453,-0.8471782684326171,3.4605128479003904,1.082830856323242,0.01304620361328125,0.08386787414550781,0.01675729022216796,0.0022736983642578368,0.02054110827636718,-0.00701992346191406,0.01567267010498047,-0.010428234619140608,
18,332446.683864735,0.126438,0.613999,0.355521,-0.08988,0.143276,0.256705,-1.8190500000000005,-0.22659999999999902,-1.2730500000000005,1.3034999999999999,-1.6566499999999997,0.30585000000000195,0.14171791076660156,0.6155109405517578,0.3763256072998047,-0.09784889221191406,0.16308116912841797,0.24662399291992188,-1.9912090301513672,-0.28571510314941406,-1.0945053100585938,1.74725341796875,-1.8571434020996094,0.4945068359375,-0.1866659545898437,-0.1292291259765625,4.092310485839843,1.1051958923339844,-0.07641313171386718,0.06150364685058594,0.015279910766601568,0.001511940551757851,0.02080460729980471,-0.007968892211914061,0.019805169128417982,-0.010081007080078142,
19,332446.693820899,0.108417,0.611757,0.342912,-0.076966,0.126864,0.259736,-1.7717999999999998,-0.22014999999999674,-1.2393999999999987,1.2698,-1.613599999999999,0.2981499999999998,0.12150001525878906,0.6120777130126953,0.3625926971435547,-0.08831119537353516,0.15125465393066406,0.2504386901855469,-1.7802200317382812,-0.2681312561035156,-1.0593414306640625,1.7252731323242188,-2.164836883544922,0.5824165344238281,-0.07179603576660155,-0.1866659545898437,4.207176666259765,1.1275601196289062,-0.10250553894042969,0.035411239624023434,0.013083015258789063,0.00032071301269531727,0.019680697143554693,-0.01134519537353515,0.024390653930664058,-0.009297309814453147,
20,332446.703818617,0.091002,0.609596,0.330733,-0.064484,0.111004,0.262668,-1.6986,-0.21039999999999948,-1.1874999999999996,1.2175000000000002,-1.5469000000000004,0.28610000000000024,0.10585975646972656,0.6097888946533203,0.3519115447998047,-0.07801151275634766,0.13828468322753906,0.2534904479980469,-2.131868362426758,-0.25054931640625,-1.1912078857421875,1.5274734497070312,-1.8571434020996094,0.5824165344238281,-0.445127944946289,-0.1866659545898437,4.034873657226562,1.1909278564453125,-0.13978005981445313,0.01304620361328125,0.014857756469726563,0.00019289465332028577,0.02117854479980469,-0.013527512756347657,0.027280683227539057,-0.009177552001953138,
21,332446.713819694,0.074445,0.607549,0.319162,-0.052616,0.095926,0.265458,-1.60245,-0.19804999999999962,-1.1197999999999986,1.14865,-1.4593500000000001,0.27004999999999946,0.08716678619384766,0.6067371368408203,0.3381776809692383,-0.06771183013916016,0.12302589416503906,0.2573051452636719,-2.0351648330688477,-0.28571510314941406,-1.0769233703613281,1.4175834655761719,-2.208789825439453,0.5164833068847656,0.445127944946289,0.1579475402832031,4.810255889892577,1.2654768981933593,-0.10250553894042969,-0.0018640899658203124,0.012721786193847659,-0.0008118631591796932,0.01901568096923828,-0.015095830139160153,0.027099894165039065,-0.008152854736328152,
22,332446.72386019,0.058953,0.605635,0.308337,-0.041511,0.081817,0.268069,-1.4863499999999998,-0.1839499999999994,-1.0389499999999996,1.0653500000000002,-1.3536,0.25039999999999785,0.06847476959228516,0.6044483184814453,0.3248262405395508,-0.059319496154785156,0.11196327209472656,0.2618827819824219,-1.8681316375732422,-0.1802196502685547,-1.2615375518798828,1.1758232116699219,-1.6153831481933594,0.626373291015625,0.21538436889648435,-0.6174346923828123,4.925129547119139,1.358663604736328,-0.158417724609375,-0.03168386840820312,0.009521769592285158,-0.001186681518554722,0.016489240539550754,-0.017808496154785157,0.03014627209472656,-0.006186218017578127,
23,332446.733859058,0.044718,0.60387,0.298383,-0.031309,0.068854,0.270466,-1.3509,-0.16825000000000312,-0.9454000000000018,0.96805,-1.23025,0.22719999999999962,0.051308631896972656,0.6029224395751953,0.3118562698364258,-0.052071571350097656,0.10090065002441406,0.2641716003417969,-1.5340652465820312,-0.127471923828125,-1.2351646423339844,1.0659332275390625,-1.6813201904296875,0.3186798095703125,0.3876911163330078,-0.4738463592529296,5.327179870605469,1.474215347290039,-0.28887895202636715,-0.03913861083984375,0.0065906318969726554,-0.0009475604248047054,0.013473269836425772,-0.02076257135009766,0.032046650024414064,-0.006294399658203109,
24,332446.743857398,0.031935,0.60227,0.289429,-0.02215,0.057212,0.272613,-1.19605,-0.15100000000000113,-0.8391499999999996,0.8566499999999998,-1.0892499999999998,0.20040000000000058,0.036049842834472656,0.6017780303955078,0.2992677688598633,-0.045968055725097656,0.09060001373291016,0.2676048278808594,-1.1472530364990234,-0.11868095397949219,-1.1824169158935547,0.8461532592773438,-1.4835166931152344,0.47252655029296875,1.4215390777587888,-0.6174346923828123,4.867692718505859,1.559947311401367,-0.2963336944580078,-0.035411239624023434,0.004114842834472658,-0.0004919696044921595,0.00983876885986329,-0.023818055725097657,0.03338801373291016,-0.005008172119140619,
25,332446.753821907,0.020797,0.60085,0.2816,-0.014176,0.047069,0.274474,-1.0246499999999998,-0.13219999999999898,-0.7218499999999989,0.73325,-0.9330999999999999,0.17064999999999997,0.02307891845703125,0.6006336212158203,0.2878236770629883,-0.041771888732910156,0.08068180084228516,0.2702751159667969,-1.1208782196044922,-0.09230804443359375,-0.9714279174804688,0.6483497619628906,-1.4615402221679688,0.3846168518066406,1.4502574920654296,-0.5025647735595702,6.763078155517578,1.6978640899658202,-0.2963336944580078,-0.046593353271484374,0.0022819184570312505,-0.0002163787841796827,0.006223677062988264,-0.027595888732910155,0.033612800842285157,-0.004198884033203121,
26,332446.763819723,0.011442,0.599626,0.274992,-0.007485,0.03855,0.276026,-0.8505,-0.11189999999999811,-0.6014000000000019,0.60815,-0.7744999999999999,0.1408500000000007,0.01163482666015625,0.6002521514892578,0.2767601013183594,-0.037575721740722656,0.07228946685791016,0.2733268737792969,-0.8219776153564453,-0.013187408447265625,-0.9890117645263672,0.6043968200683594,-1.2417564392089844,0.40659332275390625,1.3353838348388671,-1.0194887542724609,6.533330841064452,1.8059602813720703,-0.31869873046874997,-0.06523101806640624,0.00019282666015624922,0.0006261514892578202,0.0017681013183593608,-0.030090721740722658,0.033739466857910155,-0.0026991262207031186,
27,332446.77381837,0.003787,0.598612,0.269572,-0.002013,0.031579,0.277291,-0.6874,-0.09024999999999728,-0.4859000000000002,0.49160000000000004,-0.62605,0.11395000000000155,0.00247955322265625,0.6006336212158203,0.2668418884277344,-0.034905433654785156,0.06504154205322266,0.2752342224121094,-0.8571434020996094,0.0043964385986328125,-0.8483524322509766,0.3626365661621094,-1.0659332275390625,0.3186798095703125,1.8810262298583982,-0.9620519256591795,7.481023559570311,1.8618724670410156,-0.3373363952636719,-0.06895838928222656,-0.00130744677734375,0.0020216212158202795,-0.0027301115722656033,-0.032892433654785155,0.03346254205322265,-0.0020567775878906347,
28,332446.783819408,-0.002306000000000019,0.597821,0.265274,0.002347000000000014,0.026028999999999983,0.278305,-0.5381999999999993,-0.06714999999999906,-0.376799999999999,0.3856499999999996,-0.49019999999999975,0.09049999999999882,-0.00286102294921875,0.6006336212158203,0.2599754333496094,-0.034523963928222656,0.059319496154785156,0.2763786315917969,-0.47032928466796875,0.021978378295898438,-0.8483524322509766,0.09889984130859375,-1.0439567565917969,0.1868133544921875,0.8758966827392577,-0.646153106689453,7.854355468749999,1.9886063232421873,-0.3261534729003906,-0.06150364685058594,-0.000555022949218731,0.0028126212158202657,-0.005298566650390635,-0.03687096392822267,0.033290496154785174,-0.0019263684082031496,
29,332446.793818841,-0.006976999999999985,0.597269,0.262036,0.00569999999999999,0.021775000000000013,0.279101,-0.40295000000000036,-0.04264999999999973,-0.2741500000000011,0.2903500000000003,-0.36695000000000044,0.07044999999999974,-0.00896453857421875,0.6013965606689453,0.2523460388183594,-0.033761024475097656,0.053215980529785156,0.2771415710449219,-0.5318679809570312,0.08351707458496094,-0.6549453735351562,0.09889984130859375,-0.8901100158691406,0.120880126953125,1.1630770874023435,-1.134358673095703,7.682052459716796,2.1153409881591796,-0.30006187438964843,-0.03913861083984375,-0.001987538574218765,0.004127560668945263,-0.009689961181640616,-0.039461024475097646,0.03144098052978514,-0.001959428955078113,
30,332446.803822403,-0.010365,0.596968,0.259791,0.008154,0.01869,0.279714,-0.28150000000000003,-0.01815000000000011,-0.179399999999999,0.20540000000000003,-0.25634999999999997,0.05340000000000067,-0.01316070556640625,0.6021595001220703,0.24586105346679688,-0.034142494201660156,0.046730995178222656,0.2771415710449219,-0.28571510314941406,0.10988998413085938,-0.5934066772460938,-0.0549468994140625,-1.0,0.03296661376953125,1.134358673095703,-0.7610267639160155,8.285131683349608,2.2010721435546876,-0.2441496887207031,-0.01677357482910156,-0.002795705566406251,0.005191500122070258,-0.01392994653320312,-0.04229649420166016,0.028040995178222658,-0.002572428955078143,
31,332446.813820957,-0.012607,0.596906,0.258448,0.009808,0.016648,0.280169,-0.17365000000000003,-0.00035000000000451337,-0.09939999999999949,0.12905,-0.15814999999999996,0.03684999999999938,-0.01544952392578125,0.6036853790283203,0.24090194702148438,-0.034523963928222656,0.042916297912597656,0.2786674499511719,-0.1362628936767578,0.11868095397949219,-0.4351654052734375,-0.09889984130859375,-0.7362632751464844,0.20878982543945312,0.933333511352539,-1.4502574920654296,8.572308349609374,2.268167251586914,-0.20687435913085936,-0.024228317260742187,-0.00284252392578125,0.006779379028320265,-0.017546052978515636,-0.044331963928222654,0.026268297912597657,-0.0015015500488281264,
32,332446.823820233,-0.013838,0.596961,0.257803,0.010735,0.015527,0.280451,-0.07924999999999997,0.004049999999999887,-0.04099999999999937,0.05979999999999996,-0.07219999999999996,0.018299999999998873,-0.01583099365234375,0.6048297882080078,0.23670578002929688,-0.034905433654785156,0.038338661193847656,0.2798118591308594,0.021978378295898438,0.10988998413085938,-0.5494499206542969,-0.0549468994140625,-0.626373291015625,0.14285659790039062,0.1866659545898437,-1.6225642395019528,8.543589935302734,2.2942596588134765,-0.16959983825683594,-0.046593353271484374,-0.0019929936523437504,0.007868788208007849,-0.02109721997070313,-0.04564043365478516,0.022811661193847657,-0.0006391408691406308,
33,332446.833818114,-0.014192,0.596987,0.257628,0.011004,0.015204,0.280535,0.0017999999999999787,-0.006299999999997974,-0.005550000000001387,-0.0026499999999999614,0.0016000000000000389,-0.0026500000000012625,-0.01544952392578125,0.6055927276611328,0.23327255249023438,-0.035286903381347656,0.033761024475097656,0.2801933288574219,0.03076934814453125,0.05714225769042969,-0.2681312561035156,-0.07692337036132812,-0.5604400634765625,0.010990142822265625,0.3589727020263671,-2.082051391601562,8.486153106689452,2.2868041076660157,-0.10250553894042969,-0.046593353271484374,-0.0012575239257812502,0.008605727661132767,-0.02435544750976565,-0.046290903381347656,0.018557024475097654,-0.0003416711425781038,
34,332446.843818502,-0.013802,0.596835,0.257692,0.010682,0.015559,0.280398,0.06940000000000002,-0.031449999999999534,0.006799999999998474,-0.05840000000000003,0.06325000000000003,-0.025999999999998247,-0.01468658447265625,0.6059741973876953,0.23136520385742188,-0.035668373107910156,0.03070831298828125,0.2794303894042969,0.07472610473632812,0.0043964385986328125,-0.16263771057128906,-0.07692337036132812,-0.5164833068847656,-0.09889984130859375,0.7897451782226562,-1.909744644165039,8.428716278076172,2.279349365234375,-0.05032072448730469,-0.0279556884765625,-0.00088458447265625,0.009139197387695308,-0.0263267961425781,-0.04635037310791015,0.01514931298828125,-0.0009676105957031056,
35,332446.853823313,-0.012804,0.596358,0.257764,0.009836,0.016469,0.280015,0.12705,-0.07145000000000068,-0.0019999999999992246,-0.11000000000000003,0.11584999999999998,-0.05264999999999853,-0.01392364501953125,0.6059741973876953,0.23060226440429688,-0.035668373107910156,0.02651214599609375,0.2798118591308594,0.08351707458496094,-0.0043964385986328125,-0.048351287841796875,-0.03296661376953125,-0.5824165344238281,0.010990142822265625,0.33025802612304683,-2.771282119750976,8.37127944946289,2.249529586791992,0.020500946044921874,-0.0279556884765625,-0.0011196450195312506,0.009616197387695258,-0.027161735595703118,-0.045504373107910154,0.010043145996093749,-0.0002031408691406389,
36,332446.863853481,-0.011261,0.595406,0.257652,0.008482,0.017876,0.279345,0.1922,-0.1271000000000022,-0.022800000000000598,-0.17044999999999993,0.1752,-0.0864500000000018,-0.01316070556640625,0.6059741973876953,0.23022079467773438,-0.036049842834472656,0.02460479736328125,0.2798118591308594,0.05714225769042969,-0.03956031799316406,-0.03076934814453125,-0.07692337036132812,-0.3846168518066406,-0.010990142822265625,1.048203430175781,-2.4553833007812496,8.170258026123046,2.2010721435546876,0.10623291015625,-0.04286598205566406,-0.0018997055664062498,0.010568197387695322,-0.027431205322265617,-0.04453184283447266,0.0067287973632812505,0.00046685913085936503,
37,332446.873835085,-0.00896,0.593816,0.257308,0.006427,0.019973,0.278286,0.2821,-0.19905000000000062,-0.04645000000000066,-0.25284999999999996,0.25710000000000005,-0.13130000000000086,-0.01163482666015625,0.6055927276611328,0.23060226440429688,-0.035668373107910156,0.02460479736328125,0.2790489196777344,0.2593402862548828,-0.05714225769042969,0.013187408447265625,0.07692337036132812,-0.03296661376953125,-0.09889984130859375,0.7035899353027343,-2.254358139038086,7.997947540283202,2.089248580932617,0.10623291015625,-0.06150364685058594,-0.002674826660156251,0.011776727661132802,-0.026705735595703106,-0.04209537310791016,0.004631797363281249,0.0007629196777343972,
38,332446.883868528,-0.005619,0.591425,0.256723,0.003425,0.023018,0.276719,0.40025,-0.2873500000000029,-0.07109999999999894,-0.35985,0.3648,-0.18814999999999804,-0.00820159912109375,0.6044483184814453,0.23098373413085938,-0.035286903381347656,0.02536773681640625,0.2790489196777344,0.4351654052734375,-0.14505577087402344,0.03076934814453125,0.07692337036132812,0.120880126953125,-0.010990142822265625,0.8184598541259764,-2.2256397247314452,7.452305145263671,1.9438770599365234,0.12487057495117188,-0.09132342529296875,-0.00258259912109375,0.013023318481445334,-0.025739265869140604,-0.038711903381347654,0.0023497368164062497,0.0023299196777343822,
39,332446.89382498,-0.000955,0.588069,0.255886,-0.00077,0.027269,0.274523,0.5466,-0.39214999999999667,-0.09674999999999823,-0.49145000000000005,0.4982499999999999,-0.25685000000000013,-0.00362396240234375,0.6017780303955078,0.23136520385742188,-0.034142494201660156,0.02765655517578125,0.2782859802246094,0.3560447692871094,-0.3824176788330078,0.0659332275390625,0.120880126953125,0.34066009521484375,-0.09889984130859375,1.048203430175781,-2.48410171508789,7.768207702636717,1.7575036468505858,0.158417724609375,-0.1285979461669922,-0.00266896240234375,0.01370903039550786,-0.024520796142578127,-0.033372494201660156,0.00038755517578124843,0.003762980224609358,
40,332446.903818209,0.005313,0.583582,0.254788,-0.006404,0.032983,0.271582,0.7176999999999999,-0.5112999999999979,-0.12320000000000109,-0.64455,0.6541999999999999,-0.3359000000000001,0.00057220458984375,0.5975818634033203,0.23212814331054688,-0.034523963928222656,0.032235145568847656,0.2763786315917969,0.6461544036865234,-0.4351654052734375,0.08351707458496094,-0.03296661376953125,0.6043968200683594,-0.3626365661621094,1.9958961486816404,-2.3979502105712887,6.791796569824218,1.5972218322753906,0.14350743103027344,-0.13605268859863281,-0.00474079541015625,0.013999863403320267,-0.02265985668945314,-0.028119963928222656,-0.0007478544311523422,0.004796631591796885,
